 factual  -142,86794452786856  0,4545454545454546  0,19999999999999996  0,33649596098155776  8
 analogical  -109,66593212869105  0,4545454545454546  0,19999999999999996  0,31595793324188387  8
 analogical  -87,96121639488763  0,4  0,11111111111111116  0,32675325788751713  8
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -81,56403702071398  0,4  0,2222222222222222  0,32744984567901236  7
 analogical  -72,76791538122522  0,4  0,0  0,32592806927297663  8
 analogical  -71,1686205376818  0,4  0,2222222222222222  0,32507073045267487  7
 analogical  -71,1686205376818  0,4  0,2222222222222222  0,32507073045267487  7
 analogical  -71,1686205376818  0,4  0,2222222222222222  0,32507073045267487  7
 analogical  -71,1686205376818  0,4  0,2222222222222222  0,32507073045267487  7
 analogical  -66,37073600705158  0,4  0,2222222222222222  0,3275462962962963  7
 analogical  -66,37073600705158  0,4  0,2222222222222222  0,32820001714677643  7
 analogical  -66,37073600705158  0,4  0,2222222222222222  0,3275462962962963  7
 analogical  -65,57108858527987  0,4  0,30000000000000004  0,3279320987654321  7
 analogical  -65,57108858527987  0,4  0,30000000000000004  0,3279320987654321  7
 creative  -121,54640810929926  0,4545454545454546  0,30000000000000004  0,35893918609967995  7
 creative  -121,54640810929926  0,4545454545454546  0,30000000000000004  0,35893918609967995  7
 creative  -120,63252534156017  0,4545454545454546  0,36363636363636365  0,35955837524767564  7
 creative  -120,63252534156017  0,4545454545454546  0,36363636363636365  0,3411160646242951  7
 creative  -120,63252534156017  0,4545454545454546  0,30000000000000004  0,3591106538637403  7
 creative  -120,63252534156017  0,4545454545454546  0,36363636363636365  0,35955837524767564  7
 creative  -120,63252534156017  0,4545454545454546  0,36363636363636365  0,35955837524767564  7
 creative  -120,63252534156017  0,4545454545454546  0,36363636363636365  0,35955837524767564  7
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,3593583295229386  7
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,3593583295229386  7
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,3593583295229386  7
 creative  -119,71864257382107  0,4545454545454546  0,30000000000000004  0,34937509525986893  7
 creative  -119,71864257382107  0,4545454545454546  0,4545454545454546  0,3497085048010974  6
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,35893918609967995  7
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,3593583295229386  7
 creative  -119,71864257382107  0,4545454545454546  0,4545454545454546  0,3497085048010974  6
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,35893918609967995  7
 creative  -119,71864257382107  0,4545454545454546  0,30000000000000004  0,34937509525986893  7
 creative  -119,71864257382107  0,4545454545454546  0,30000000000000004  0,34937509525986893  7
 creative  -119,71864257382107  0,4545454545454546  0,36363636363636365  0,3593583295229386  7
 factual  -133,6625165562914  0,4545454545454546  0,19999999999999996  0,3181203322664228  8
 factual  -121,76105960264901  0,4545454545454546  0,36363636363636365  0,35142318244170107  7
 factual  -121,76105960264901  0,4545454545454546  0,36363636363636365  0,35142318244170107  7
 factual  -121,76105960264901  0,4545454545454546  0,36363636363636365  0,35142318244170107  7
 factual  -120,84556291390729  0,4545454545454546  0,36363636363636365  0,3495560890108215  7
 factual  -120,84556291390729  0,4545454545454546  0,36363636363636365  0,3421639231824417  7
 factual  -119,93006622516556  0,4545454545454546  0,36363636363636365  0,3518994817863131  7
 factual  -119,93006622516556  0,4545454545454546  0,36363636363636365  0,35190900777320533  7
 factual  -119,93006622516556  0,4545454545454546  0,36363636363636365  0,3518994817863131  7
 factual  -119,93006622516556  0,4545454545454546  0,36363636363636365  0,3512612406645329  7
 factual  -119,93006622516556  0,4545454545454546  0,36363636363636365  0,3518232738911752  7
 factual  -119,01456953642383  0,4545454545454546  0,36363636363636365  0,3517280140222527  7
 factual  -118,09907284768212  0,4545454545454546  0,36363636363636365  0,34229728699893314  7
 factual  -117,1835761589404  0,4545454545454546  0,36363636363636365  0,3463934613625972  7
 factual  -116,26807947019867  0,4545454545454546  0,36363636363636365  0,3491941015089164  7
 factual  -116,26807947019867  0,4545454545454546  0,36363636363636365  0,3462791495198903  7
 factual  -115,35258278145696  0,4545454545454546  0,36363636363636365  0,3498132906569121  7
 factual  -115,35258278145696  0,4545454545454546  0,36363636363636365  0,3498132906569121  7
 factual  -114,43708609271523  0,4545454545454546  0,36363636363636365  0,33701036427373876  7
 factual  -112,60609271523178  0,4545454545454546  0,36363636363636365  0,31261431184270694  7
 analogical  -104,36662251655629  0,4545454545454546  0,19999999999999996  0,3192539247065997  8
 analogical  -104,36662251655629  0,4545454545454546  0,19999999999999996  0,3192539247065997  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -97,95814569536424  0,4545454545454546  0,19999999999999996  0,3192920286541686  8
 analogical  -49,66569536423842  0,4  0,2222222222222222  0,32479209533607684  7
 analogical  -49,66569536423842  0,4  0,2222222222222222  0,32831790123456794  7
 analogical  -49,66569536423842  0,4  0,2222222222222222  0,32479209533607684  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3373151958542906  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3465935070873343  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3369055784179241  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3465935070873343  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3462219935985369  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,34656492912665754  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3465935070873343  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3369055784179241  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3462219935985369  7
 creative  -122,67655629139072  0,4545454545454546  0,30000000000000004  0,3465935070873343  7
 creative  -121,76105960264901  0,4545454545454546  0,30000000000000004  0,3461267337296145  7
 creative  -121,76105960264901  0,4545454545454546  0,30000000000000004  0,31892051516537123  7
 creative  -121,76105960264901  0,4545454545454546  0,30000000000000004  0,3461267337296145  7
 factual  -123,43945674221713  0,4545454545454546  0,36363636363636365  0,3514803383630545  7
 factual  -123,43945674221713  0,4545454545454546  0,36363636363636365  0,3514803383630545  7
 factual  -123,43945674221713  0,4545454545454546  0,36363636363636365  0,3514803383630545  7
 factual  -123,43945674221713  0,4545454545454546  0,36363636363636365  0,3514803383630545  7
 factual  -122,5250903959785  0,4545454545454546  0,36363636363636365  0,35104214296601133  7
 factual  -122,5250903959785  0,4545454545454546  0,36363636363636365  0,35104214296601133  7
 factual  -121,61072404973984  0,4545454545454546  0,36363636363636365  0,33311423563481185  7
 factual  -121,61072404973984  0,4545454545454546  0,36363636363636365  0,33311423563481185  7
 factual  -121,61072404973984  0,4545454545454546  0,36363636363636365  0,33311423563481185  7
 factual  -121,61072404973984  0,4545454545454546  0,36363636363636365  0,33311423563481185  7
 factual  -121,61072404973984  0,4545454545454546  0,36363636363636365  0,33311423563481185  7
 factual  -121,61072404973984  0,4545454545454546  0,36363636363636365  0,33311423563481185  7
 factual  -119,78199135726256  0,4545454545454546  0,36363636363636365  0,35184232586495967  7
 factual  -118,8676250110239  0,4545454545454546  0,36363636363636365  0,3509373571101967  7
 factual  -117,95325866478527  0,4545454545454546  0,36363636363636365  0,3513946044810243  7
 factual  -117,03889231854662  0,4545454545454546  0,36363636363636365  0,3512993446121018  7
 factual  -117,03889231854662  0,4545454545454546  0,36363636363636365  0,3512993446121018  7
 factual  -116,12452597230796  0,5  0,5  0,3609586953208353  6
 factual  -116,12452597230796  0,5  0,5  0,3609586953208353  6
 factual  -116,12452597230796  0,5  0,5  0,3609586953208353  6
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -89,60790193138725  0,4545454545454546  0,19999999999999996  0,31887288523090995  8
 analogical  -80,8071258488403  0,4545454545454546  0,2222222222222222  0,315039866255144  7
 analogical  -80,00705529588149  0,4  0,2222222222222222  0,32652820644718794  7
 analogical  -72,80642031925214  0,4  0,2222222222222222  0,32755701303155005  7
 analogical  -69,60613810741688  0,4  0,2222222222222222  0,3272890946502058  7
 analogical  -64,805714789664  0,4  0,2222222222222222  0,3247492283950617  7
 creative  -123,43945674221713  0,4545454545454546  0,36363636363636365  0,35104214296601133  7
 creative  -121,61072404973984  0,5  0,36363636363636365  0,3333238073464411  7
 creative  -121,61072404973984  0,5  0,36363636363636365  0,3333238073464411  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,35138507849413203  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -120,69635770350119  0,4545454545454546  0,36363636363636365  0,3512136107300717  7
 creative  -119,78199135726256  0,4545454545454546  0,36363636363636365  0,36135878677030947  7
 creative  -119,78199135726256  0,4545454545454546  0,36363636363636365  0,36135878677030947  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 factual  -119,83483324510323  0,5  0,36363636363636365  0,3513279225727786  7
 factual  -119,83483324510323  0,4545454545454546  0,36363636363636365  0,3606633897271758  7
 analogical  -80,84277395447327  0,4  0,2222222222222222  0,32664609053497945  7
 analogical  -80,84277395447327  0,4  0,2222222222222222  0,32664609053497945  7
 analogical  -80,84277395447327  0,4  0,2222222222222222  0,32664609053497945  7
 analogical  -80,84277395447327  0,4  0,2222222222222222  0,32664609053497945  7
 analogical  -80,84277395447327  0,4  0,2222222222222222  0,32664609053497945  7
 analogical  -78,44150344097406  0,4  0,2222222222222222  0,3262495713305899  7
 analogical  -77,64107993647433  0,4545454545454546  0,11111111111111116  0,3264424725651578  8
 analogical  -76,04023292747486  0,4  0,2222222222222222  0,32639960562414266  7
 analogical  -72,03811540497618  0,4  0,2222222222222222  0,3262602880658437  7
 analogical  -71,23769190047645  0,4  0,2222222222222222  0,3259709362139918  7
 analogical  -71,23769190047645  0,4  0,2222222222222222  0,3264746227709191  7
 analogical  -71,23769190047645  0,4  0,2222222222222222  0,3264746227709191  7
 analogical  -71,23769190047645  0,4  0,2222222222222222  0,3264746227709191  7
 analogical  -71,23769190047645  0,4  0,2222222222222222  0,3264746227709191  7
 analogical  -70,4372683959767  0,4  0,2222222222222222  0,32377400548696844  7
 analogical  -68,83642138697724  0,4  0,2222222222222222  0,32624957133058985  7
 analogical  -68,83642138697724  0,4  0,2222222222222222  0,32624957133058985  7
 analogical  -68,83642138697724  0,4  0,2222222222222222  0,32624957133058985  7
 analogical  -68,83642138697724  0,4  0,2222222222222222  0,32624957133058985  7
 analogical  -68,83642138697724  0,4  0,2222222222222222  0,32624957133058985  7
 creative  -118,00529380624668  0,5  0,5  0,3608634354519129  6
 creative  -118,00529380624668  0,5  0,5  0,3608634354519129  6
