
 0,4
 0,0
 0,375
 0,33333333333333337
 0,4285714285714286
 0,25
 0,4
 0,0
 0,5
 0,3529411764705882
 0,25
 0,5217391304347826
 0,19999999999999996
 0,2222222222222222
 0,0
 0,4545454545454546
 0,4444444444444444
 0,375
 0,0
 0,0
 0,0
 0,33333333333333337
 0,23529411764705888
 0,0
 0,46153846153846156
 0,5714285714285714
 0,4
 0,0
 0,2222222222222222
 0,4
 0,5833333333333333
 0,2857142857142857
 0,5882352941176471
 0,33333333333333337
 0,3529411764705882
 0,2857142857142857
 0,4347826086956522
 0,4
 0,5555555555555556
 0,4
 0,375
 0,4545454545454546
 0,5454545454545454
 0,625
 0,4
 0,36363636363636365
 0,4
 0,6086956521739131
 0,25
 0,5
 0,0
 0,5714285714285714
 0,5
 0,375
 0,5
 0,5555555555555556
 0,0
 0,25
 0,38095238095238093
 0,4444444444444444


 0,4
 0,4
 0,0
 0,4
 0,5882352941176471
 0,4
 0,33333333333333337
 0,0
 0,4545454545454546
 0,5833333333333333
 0,5217391304347826
 0,5714285714285714
 0,18181818181818177
 0,4
 0,4444444444444444
 0,30000000000000004
 0,5
 0,5454545454545454
 0,0
 0,36363636363636365
 0,0
 0,25
 0,46153846153846156
 0,47058823529411764
 0,4
 0,4
 0,4347826086956522
 0,0
 0,25
 0,5
 0,3529411764705882
 0,0
 0,47058823529411764
 0,23529411764705888
 0,5333333333333333
 0,5555555555555556
 0,2222222222222222
 0,2857142857142857
 0,0
 0,4
 0,2857142857142857
 0,0
 0,0
 0,25
 0,3076923076923077
 0,5
 0,2857142857142857
 0,0
 0,2857142857142857
 0,5
 0,4
 0,5217391304347826
 0,5714285714285714
 0,16666666666666663
 0,47058823529411764
 0,38095238095238093
 0,36363636363636365
 0,5555555555555556
 0,5263157894736843
 0,4285714285714286


 0,0
 0,0
 0,33333333333333337
 0,5454545454545454
 0,4
 0,5714285714285714
 0,7272727272727273
 0,47619047619047616
 0,0
 0,4
 0,4545454545454546
 0,4545454545454546
 0,5
 0,0
 0,15384615384615385
 0,47619047619047616
 0,5263157894736843
 0,4
 0,5217391304347826
 0,0
 0,4347826086956522
 0,2857142857142857
 0,2857142857142857
 0,0
 0,33333333333333337
 0,0
 0,4
 0,5833333333333333
 0,4444444444444444
 0,5
 0,38095238095238093
 0,4
 0,5217391304347826
 0,5714285714285714
 0,36363636363636365
 0,25
 0,47058823529411764
 0,16666666666666663
 0,5
 0,3157894736842105
 0,4
 0,4444444444444444
 0,5
 0,5833333333333333
 0,25
 0,38095238095238093
 0,0
 0,33333333333333337
 0,6086956521739131
 0,4444444444444444
 0,5263157894736843
 0,0
 0,0
 0,30000000000000004
 0,631578947368421
 0,4
 0,0
 0,33333333333333337
 0,2857142857142857
 0,47619047619047616


 0,25
 0,0
 0,0
 0,36363636363636365
 0,5
 0,4
 0,18181818181818177
 0,5714285714285714
 0,5
 0,4
 0,5333333333333333
 0,4
 0,375
 0,0
 0,4
 0,30000000000000004
 0,5
 0,33333333333333337
 0,46153846153846156
 0,6666666666666667
 0,4
 0,4285714285714286
 0,4545454545454546
 0,2857142857142857
 0,0
 0,6
 0,375
 0,5
 0,5
 0,3076923076923077
 0,15384615384615385
 0,25
 0,33333333333333337
 0,5
 0,18181818181818177
 0,46153846153846156
 0,33333333333333337
 0,0
 0,5454545454545454
 0,0
 0,6666666666666667
 0,2857142857142857
 0,5
 0,5333333333333333
 0,2857142857142857
 0,6086956521739131
 0,5
 0,4
 0,4444444444444444
 0,36363636363636365
 0,4285714285714286
 0,33333333333333337
 0,4
 0,4
 0,19999999999999996
 0,5
 0,6666666666666667
 0,0
 0,0
 0,33333333333333337


 0,4
 0,5
 0,0
