 factual  -189,80219780219778  0,3571428571428571  0,3571428571428571  0,2545977512420465  9
 analogical  -19,78021978021978  0,33333333333333337  0,4285714285714286  0,30323367907260523  4
 analogical  -19,78021978021978  0,16666666666666663  0,16666666666666663  0,30806386007728287  5
 analogical  -18,791208791208792  0,2857142857142857  0,16666666666666663  0,384126499898312  5
 analogical  -18,791208791208792  0,2857142857142857  0,16666666666666663  0,384126499898312  5
 analogical  -16,813186813186814  0,4285714285714286  0,16666666666666663  0,38061826316859876  5
 analogical  -16,813186813186814  0,16666666666666663  0,16666666666666663  0,3663819402074435  5
 analogical  -16,813186813186814  0,4285714285714286  0,2857142857142857  0,2672361195851129  5
 analogical  -16,813186813186814  0,16666666666666663  0,0  0,3300284726459223  6
 analogical  -15,824175824175825  0,4285714285714286  0,4285714285714286  0,3473154362416107  4
 analogical  -15,824175824175825  0,33333333333333337  0,16666666666666663  0,364856619890177  5
 analogical  -15,824175824175825  0,4285714285714286  0,16666666666666663  0,3578401464307504  5
 analogical  -15,824175824175825  0,2857142857142857  0,16666666666666663  0,3852450681309742  5
 analogical  -15,824175824175825  0,2857142857142857  0,16666666666666663  0,3852450681309742  5
 analogical  -15,824175824175825  0,2857142857142857  0,16666666666666663  0,3852450681309742  5
 analogical  -15,824175824175825  0,4285714285714286  0,4285714285714286  0,2834045149481391  4
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -163,1868131868132  0,4285714285714286  0,5  0,27723786280833257  7
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,5359256128487  0,4285714285714286  0,4285714285714286  0,2885252331561056  8
 creative  -152,1555367709214  0,4285714285714286  0,5  0,2691972457073128  7
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -172,8791208791209  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -170,9835164835165  0,3571428571428571  0,3571428571428571  0,26963305151224615  9
 analogical  -30,557142857142857  0,1428571428571429  0,0  0,41188732967256464  6
 analogical  -30,557142857142857  0,1428571428571429  0,0  0,41188732967256464  6
 analogical  -26,614285714285714  0,16666666666666663  0,16666666666666663  0,3477730323367907  5
 analogical  -25,62857142857143  0,16666666666666663  0,16666666666666663  0,4463087248322148  5
 analogical  -25,62857142857143  0,2857142857142857  0,0  0,33846857840146427  6
 analogical  -25,62857142857143  0,16666666666666663  0,16666666666666663  0,4463087248322148  5
 analogical  -25,62857142857143  0,16666666666666663  0,0  0,40105755541997157  6
 analogical  -24,642857142857146  0,16666666666666663  0,0  0,46537522879804766  6
 analogical  -24,642857142857146  0,2857142857142857  0,2857142857142857  0,34756965629448855  5
 analogical  -24,642857142857146  0,2857142857142857  0,2857142857142857  0,34756965629448855  5
 analogical  -24,642857142857146  0,16666666666666663  0,16666666666666663  0,37756762253406545  5
 analogical  -24,642857142857146  0,16666666666666663  0,16666666666666663  0,34207850315232874  5
 analogical  -24,642857142857146  0,16666666666666663  0,0  0,4201240593858044  6
 analogical  -24,642857142857146  0,16666666666666663  0,1428571428571429  0,37024608501118567  6
 analogical  -23,65714285714286  0,16666666666666663  0,0  0,35138295708765505  6
 analogical  -23,65714285714286  0,2857142857142857  0,16666666666666663  0,38809233272320515  5
 analogical  -23,65714285714286  0,33333333333333337  0,2857142857142857  0,37395769778320115  5
 analogical  -22,67142857142857  0,16666666666666663  0,0  0,4562741509050234  6
 analogical  -22,67142857142857  0,16666666666666663  0,16666666666666663  0,3476205003050641  5
 analogical  -22,67142857142857  0,2857142857142857  0,0  0,3964307504575961  6
 creative  -250,46103896103898  0,16666666666666663  0,41666666666666663  0,24402582875737236  7
 creative  -250,46103896103898  0,16666666666666663  0,41666666666666663  0,24402582875737236  7
 creative  -250,46103896103898  0,16666666666666663  0,41666666666666663  0,24402582875737236  7
 creative  -250,46103896103898  0,16666666666666663  0,41666666666666663  0,24402582875737236  7
 creative  -250,46103896103898  0,16666666666666663  0,41666666666666663  0,24402582875737236  7
 creative  -250,46103896103898  0,16666666666666663  0,41666666666666663  0,24402582875737236  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -248,22077922077924  0,16666666666666663  0,41666666666666663  0,26665141346349397  7
 creative  -246,8766233766234  0,16666666666666663  0,41666666666666663  0,24059385804352248  7
 creative  -246,42857142857144  0,23076923076923073  0,46153846153846156  0,2369878443703947  7
 creative  -246,42857142857144  0,23076923076923073  0,46153846153846156  0,2369878443703947  7
 creative  -246,42857142857144  0,23076923076923073  0,46153846153846156  0,2369878443703947  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -102,67307692307692  0,5  0,5  0,2891353612830123  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 factual  -99,38461538461537  0,5  0,5  0,2989627821842587  7
 analogical  -29,45  0,1428571428571429  0,0  0,3558572300183038  6
 analogical  -29,45  0,1428571428571429  0,0  0,3558572300183038  6
 analogical  -25,65  0,16666666666666663  0,16666666666666663  0,37756762253406545  5
 analogical  -25,65  0,16666666666666663  0,16666666666666663  0,3925157616432784  5
 analogical  -23,75  0,16666666666666663  0,0  0,40105755541997157  6
 analogical  -23,75  0,16666666666666663  0,16666666666666663  0,4011083994305471  5
 analogical  -23,75  0,16666666666666663  0,16666666666666663  0,446512100874517  5
 analogical  -23,75  0,16666666666666663  0,0  0,35138295708765505  6
 analogical  -23,75  0,16666666666666663  0,0  0,40105755541997157  6
 analogical  -22,799999999999997  0,16666666666666663  0,0  0,41188732967256464  6
 analogical  -21,849999999999998  0,375  0,16666666666666663  0,3497559487492374  5
 analogical  -21,849999999999998  0,16666666666666663  0,0  0,3964307504575961  6
 analogical  -21,849999999999998  0,16666666666666663  0,16666666666666663  0,3695851128737035  5
 analogical  -21,849999999999998  0,2857142857142857  0,16666666666666663  0,3732458816351434  5
 analogical  -21,849999999999998  0,16666666666666663  0,0  0,38768558063860076  6
 analogical  -21,849999999999998  0,16666666666666663  0,0  0,4377669310555216  6
 analogical  -20,9  0,33333333333333337  0,16666666666666663  0,39663412649989827  5
 analogical  -20,9  0,16666666666666663  0,16666666666666663  0,4463087248322148  5
 analogical  -20,9  0,16666666666666663  0,16666666666666663  0,4463087248322148  5
 analogical  -20,9  0,16666666666666663  0,0  0,46537522879804766  6
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 creative  -102,67307692307692  0,5  0,5  0,3026235509456986  7
 factual  -156,81530008453086  0,3571428571428571  0,3571428571428571  0,26146169266974634  9
 factual  -156,07734573119188  0,3571428571428571  0,3571428571428571  0,2697637932537261  9
 factual  -156,07734573119188  0,3571428571428571  0,3571428571428571  0,2697637932537261  9
 factual  -156,07734573119188  0,3571428571428571  0,3571428571428571  0,2697637932537261  9
 factual  -154,97041420118344  0,3571428571428571  0,3571428571428571  0,26653883029721953  9
 factual  -154,97041420118344  0,3571428571428571  0,3571428571428571  0,26653883029721953  9
 factual  -153,86348267117498  0,3571428571428571  0,3571428571428571  0,26383683430663296  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 factual  -153,4945054945055  0,3571428571428571  0,3571428571428571  0,2852131090386124  9
 analogical  -25,9021978021978  0,16666666666666663  0,0  0,4201240593858044  6
 analogical  -24,94285714285714  0,2857142857142857  0,2857142857142857  0,37029692902176126  5
 analogical  -24,94285714285714  0,2857142857142857  0,16666666666666663  0,4201749033963799  5
 analogical  -24,94285714285714  0,16666666666666663  0,0  0,4377669310555216  6
 analogical  -23,983516483516482  0,2857142857142857  0,2857142857142857  0,34756965629448855  5
 analogical  -23,983516483516482  0,16666666666666663  0,16666666666666663  0,37756762253406545  5
 analogical  -23,983516483516482  0,375  0,2857142857142857  0,3749237339841367  5
 analogical  -23,983516483516482  0,16666666666666663  0,16666666666666663  0,399633923123856  5
 analogical  -23,983516483516482  0,16666666666666663  0,0  0,46537522879804766  6
 analogical  -23,983516483516482  0,16666666666666663  0,16666666666666663  0,446512100874517  5
 analogical  -23,02417582417582  0,2857142857142857  0,16666666666666663  0,39663412649989827  5
 analogical  -23,02417582417582  0,16666666666666663  0,0  0,45663005897905223  6
 analogical  -23,02417582417582  0,16666666666666663  0,0  0,45663005897905223  6
 analogical  -23,02417582417582  0,16666666666666663  0,16666666666666663  0,41549725442342894  5
 analogical  -23,02417582417582  0,16666666666666663  0,16666666666666663  0,41549725442342894  5
 analogical  -23,02417582417582  0,16666666666666663  0,16666666666666663  0,41549725442342894  5
 analogical  -22,876584953508033  0,625  0,5333333333333333  0,12128475551294342  7
 analogical  -21,105494505494505  0,33333333333333337  0,16666666666666663  0,3925157616432784  5
 analogical  -20,146153846153844  0,16666666666666663  0,16666666666666663  0,34858653650599963  5
 analogical  -20,146153846153844  0,4285714285714286  0,2857142857142857  0,37395769778320115  5
 creative  -125,82121724429417  0,4666666666666667  0,4285714285714286  0,2969362851913187  8
 creative  -123,23837700760778  0,5  0,5  0,29307940381765885  7
 creative  -123,23837700760778  0,5  0,5  0,29307940381765885  7
 creative  -123,23837700760778  0,5  0,5  0,29307940381765885  7
 creative  -123,23837700760778  0,5  0,5  0,29307940381765885  7
 creative  -121,76246830092984  0,4666666666666667  0,4285714285714286  0,2856489148435457  8
 creative  -121,39349112426036  0,5333333333333333  0,5  0,3024492286237253  7
 creative  -121,39349112426036  0,5333333333333333  0,5  0,3024492286237253  7
 creative  -121,39349112426036  0,5333333333333333  0,5  0,3024492286237253  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 creative  -120,65553677092139  0,5  0,5  0,3066111740608385  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 creative  -120,65553677092139  0,5  0,5  0,3066111740608385  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 creative  -120,65553677092139  0,5  0,5  0,3066111740608385  7
 creative  -120,65553677092139  0,5  0,5  0,3066111740608385  7
 creative  -120,65553677092139  0,5  0,5  0,3029504052993986  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -118,41081994928147  0,5  0,5  0,29848339579883204  7
 factual  -113,97041420118342  0,5  0,5  0,28656410703390567  7
 factual  -113,97041420118342  0,5  0,5  0,28656410703390567  7
 factual  -113,97041420118342  0,5  0,5  0,28656410703390567  7
 factual  -113,97041420118342  0,5  0,5  0,28656410703390567  7
 factual  -113,97041420118342  0,5  0,5  0,28656410703390567  7
 factual  -113,97041420118342  0,5  0,5  0,28656410703390567  7
 factual  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 factual  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 factual  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 analogical  -25,976373626373626  0,16666666666666663  0,16666666666666663  0,35733170632499495  5
 analogical  -25,976373626373626  0,16666666666666663  0,0  0,4562741509050234  6
 analogical  -25,976373626373626  0,16666666666666663  0,0  0,46537522879804766  6
 analogical  -25,976373626373626  0,16666666666666663  0,0  0,46537522879804766  6
 analogical  -25,976373626373626  0,16666666666666663  0,0  0,46537522879804766  6
 analogical  -25,014285714285712  0,16666666666666663  0,0  0,36465324384787473  6
 analogical  -25,014285714285712  0,16666666666666663  0,16666666666666663  0,4463087248322148  5
 analogical  -25,014285714285712  0,2857142857142857  0,16666666666666663  0,3971934106162294  5
 analogical  -25,014285714285712  0,2857142857142857  0,16666666666666663  0,3971934106162294  5
 analogical  -25,014285714285712  0,2857142857142857  0,16666666666666663  0,39282082570673177  5
 analogical  -25,014285714285712  0,16666666666666663  0,16666666666666663  0,4463087248322148  5
 analogical  -24,0521978021978  0,16666666666666663  0,0  0,3558572300183038  6
 analogical  -24,0521978021978  0,16666666666666663  0,0  0,3558572300183038  6
 analogical  -23,090109890109886  0,16666666666666663  0,16666666666666663  0,4012609314622737  5
 analogical  -23,090109890109886  0,16666666666666663  0,16666666666666663  0,399633923123856  5
 analogical  -23,090109890109886  0,16666666666666663  0,16666666666666663  0,399633923123856  5
 analogical  -23,090109890109886  0,375  0,16666666666666663  0,32463900752491354  5
 analogical  -22,128021978021977  0,16666666666666663  0,16666666666666663  0,41549725442342894  5
 analogical  -22,128021978021977  0,2857142857142857  0,2857142857142857  0,36500915192190364  5
 analogical  -22,128021978021977  0,16666666666666663  0,16666666666666663  0,41549725442342894  5
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,2998997646648653  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 creative  -113,60038038884191  0,5  0,5  0,29835265405735206  7
 factual  -117,05219780219782  0,5  0,5  0,275320317266626  7
 factual  -117,05219780219782  0,5  0,5  0,275320317266626  7
 factual  -117,05219780219782  0,5  0,5  0,275320317266626  7
