
 0,19047619047619047
 0,26086956521739135
 0,19047619047619047
 0,303030303030303
 0,19047619047619047
 0,2857142857142857
 0,2857142857142857
 0,34782608695652173
 0,24
 0,2857142857142857
 0,2666666666666667
 0,2666666666666667
 0,2666666666666667
 0,2666666666666667
 0,2666666666666667


 0,15384615384615385
 0,15384615384615385
 0,16000000000000003
 0,13793103448275867
 0,15384615384615385
 0,25
 0,25
 0,2857142857142857
 0,2727272727272727
 0,26086956521739135
 0,26086956521739135
 0,26086956521739135
 0,2857142857142857
 0,2857142857142857
 0,33333333333333337


 0,16000000000000003
 0,16000000000000003
 0,15384615384615385
 0,16000000000000003
 0,16000000000000003
 0,2857142857142857
 0,2857142857142857
 0,19999999999999996
 0,31999999999999995
 0,23076923076923073
 0,0
 0,0
 0,0
 0,0
 0,0


 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,3076923076923077
 0,25
 0,2962962962962963
 0,3076923076923077
 0,3448275862068966
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337


 0,16666666666666663
 0,16666666666666663
 0,16666666666666663
 0,16666666666666663
 0,16666666666666663
 0,48275862068965514
 0,31999999999999995
 0,36363636363636365
 0,2727272727272727
 0,4137931034482759
 0,15384615384615385
 0,18181818181818177
 0,18181818181818177
 0,18181818181818177
 0,18181818181818177


 0,07692307692307687
 0,07692307692307687
 0,07692307692307687
 0,07692307692307687
 0,07692307692307687
 0,31999999999999995
 0,19047619047619047
 0,2962962962962963
 0,26086956521739135
 0,26086956521739135
 0,26086956521739135
 0,2727272727272727
 0,26086956521739135
 0,26086956521739135
 0,2727272727272727


 0,16000000000000003
 0,16000000000000003
 0,16000000000000003
 0,16000000000000003
 0,14814814814814814
 0,2222222222222222
 0,34782608695652173
 0,3157894736842105
 0,3157894736842105
 0,15384615384615385
 0,19999999999999996
 0,19999999999999996
 0,19999999999999996
 0,19999999999999996
 0,19999999999999996


 0,1428571428571429
 0,1428571428571429
 0,1428571428571429
 0,1428571428571429
 0,1428571428571429
 0,31999999999999995
 0,2222222222222222
 0,31999999999999995
 0,32258064516129037
 0,26086956521739135
 0,09523809523809523
 0,09523809523809523
 0,09523809523809523
 0,09523809523809523
 0,09523809523809523


 0,08695652173913049
 0,08695652173913049
 0,08333333333333337
 0,08695652173913049
 0,15384615384615385
 0,2857142857142857
 0,38095238095238093
 0,2222222222222222
 0,2727272727272727
 0,18181818181818177
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337
 0,08333333333333337


 0,09523809523809523
 0,16000000000000003
 0,09523809523809523
 0,16000000000000003
 0,18181818181818177
 0,33333333333333337
 0,2857142857142857
 0,2222222222222222
 0,3157894736842105
 0,26086956521739135
 0,15384615384615385
 0,15384615384615385
 0,15384615384615385
 0,15384615384615385
 0,09523809523809523
