
 0,7058823529411764
 0,8235294117647058
 0,8823529411764706
 0,8823529411764706


 0,8125
 0,75
 0,7647058823529411


 0,7058823529411764
 0,875
 0,875
 0,736842105263158


 0,7777777777777778
 0,5555555555555556
 0,7222222222222222
 0,6875
 0,8823529411764706


 0,736842105263158
 0,736842105263158
 0,736842105263158
 0,75


 0,7058823529411764
 0,7222222222222222
 0,8823529411764706
 0,7058823529411764
 0,8823529411764706


 0,8888888888888888


 0,7058823529411764
 0,7647058823529411
 0,7894736842105263
 0,7058823529411764
 0,7647058823529411
 0,7


 0,7222222222222222
 0,875
 0,8333333333333334
 0,7647058823529411
 0,8235294117647058
 0,8125


 0,7058823529411764
 0,875
 0,7647058823529411
 0,631578947368421
 0,7058823529411764
 0,875
 0,631578947368421
 0,7222222222222222
